키워드	날짜 및 시간	원본	이벤트 ID	작업 범주
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		1880
	응용 프로그램 이름:	\device\harddiskvolume2\windows\system32\svchost.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		fe80::9418:617e:288e:7a7f
	원본 포트:		52536
	대상 주소:	ff02::1:3
	대상 포트:		5355
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73150
	계층 이름:		수신/수락
	계층 런타임 ID:	46"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		1880
	응용 프로그램 이름:	\device\harddiskvolume2\windows\system32\svchost.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.8
	원본 포트:		58985
	대상 주소:	224.0.0.252
	대상 포트:		5355
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		1880
	응용 프로그램 이름:	\device\harddiskvolume2\windows\system32\svchost.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		fe80::9c98:9c83:c8f:66d2
	원본 포트:		58985
	대상 주소:	ff02::1:3
	대상 포트:		5355
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73150
	계층 이름:		수신/수락
	계층 런타임 ID:	46"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		4
	응용 프로그램 이름:	System

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.8
	원본 포트:		137
	대상 주소:	192.168.10.255
	대상 포트:		137
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		1880
	응용 프로그램 이름:	\device\harddiskvolume2\windows\system32\svchost.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.232
	원본 포트:		51029
	대상 주소:	224.0.0.252
	대상 포트:		5355
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		1880
	응용 프로그램 이름:	\device\harddiskvolume2\windows\system32\svchost.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		fe80::f1cf:301f:36a:7762
	원본 포트:		53971
	대상 주소:	ff02::1:3
	대상 포트:		5355
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73150
	계층 이름:		수신/수락
	계층 런타임 ID:	46"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		1880
	응용 프로그램 이름:	\device\harddiskvolume2\windows\system32\svchost.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.232
	원본 포트:		51029
	대상 주소:	224.0.0.252
	대상 포트:		5355
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		1880
	응용 프로그램 이름:	\device\harddiskvolume2\windows\system32\svchost.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		fe80::f1cf:301f:36a:7762
	원본 포트:		53971
	대상 주소:	ff02::1:3
	대상 포트:		5355
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73150
	계층 이름:		수신/수락
	계층 런타임 ID:	46"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.101
	원본 포트:		54915
	대상 주소:	192.168.10.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.147.1
	원본 포트:		54915
	대상 주소:	192.168.147.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.37.1
	원본 포트:		54915
	대상 주소:	192.168.37.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.70
	원본 포트:		54915
	대상 주소:	192.168.10.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.66
	원본 포트:		54915
	대상 주소:	192.168.10.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:10	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		4
	응용 프로그램 이름:	System

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.8
	원본 포트:		137
	대상 주소:	192.168.10.255
	대상 포트:		137
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		4
	응용 프로그램 이름:	System

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.232
	원본 포트:		137
	대상 주소:	192.168.10.255
	대상 포트:		137
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.101
	원본 포트:		54915
	대상 주소:	192.168.10.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		4
	응용 프로그램 이름:	System

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.251
	원본 포트:		137
	대상 주소:	192.168.10.255
	대상 포트:		137
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.147.1
	원본 포트:		54915
	대상 주소:	192.168.147.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.37.1
	원본 포트:		54915
	대상 주소:	192.168.37.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.70
	원본 포트:		54915
	대상 주소:	192.168.10.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		4
	응용 프로그램 이름:	System

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.8
	원본 포트:		137
	대상 주소:	192.168.10.255
	대상 포트:		137
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		8444
	응용 프로그램 이름:	\device\harddiskvolume2\program files\logitech gaming software\lcore.exe

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.66
	원본 포트:		54915
	대상 주소:	192.168.10.255
	대상 포트:		54915
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Security-Auditing	5156	Filtering Platform Connection	"Windows 필터링 플랫폼에서 연결을 허용했습니다.

응용 프로그램 정보:
	프로세스 ID:		4
	응용 프로그램 이름:	System

네트워크 정보:
	방향:		인바운드
	원본 주소:		192.168.10.232
	원본 포트:		137
	대상 주소:	192.168.10.255
	대상 포트:		137
	프로토콜:		17

필터 정보:
	필터 런타임 ID:	73148
	계층 이름:		수신/수락
	계층 런타임 ID:	44"
감사 성공	2020-08-06 오후 5:37:09	Microsoft-Windows-Eventlog	1102	로그 지우기	"감사 로그가 지워졌습니다.
주제:
	보안 ID:	HJLEE-PC\Lee
	계정 이름:	Lee
	도메인 이름:	HJLEE-PC
	로그온 ID:	0x183439"
